Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
102	-37.995464	0.0	-37.995464	-37.995464	1000.0	-3.6191645	0.73335284	-2.1154854	-4.64891	412000	0.032431856	1.1117898e-05	-0.0007546395	-7.421155e-06	-3.6003118	0.0663732	0.57225	79.0	588.4792444705963
103	-38.020676	0.0	-38.020676	-38.020676	1000.0	-3.6210287	0.7342498	-2.114176	-4.651628	416000	0.031248251	1.285183e-05	5.3597614e-05	-9.158431e-06	-3.7309394	0.074248	0.58025	4.0	593.6263175010681
104	-38.045883	0.0	-38.045883	-38.045883	1000.0	-3.6231942	0.7354656	-2.1134846	-4.6565385	420000	0.03128801	1.249671e-05	-0.00012543611	-6.427173e-06	-3.7488797	0.07695151	0.54675	11.0	598.8097996711731
105	-38.07108	0.0	-38.07108	-38.07108	1000.0	-3.627324	0.7363301	-2.1150324	-4.6622767	424000	0.031226177	6.107688e-06	-7.639639e-05	-2.7189535e-06	-3.7606037	0.064971894	0.54825	4.0	605.3328068256378
106	-38.096264	0.0	-38.096264	-38.096264	1000.0	-3.62895	0.73736453	-2.114673	-4.6661263	428000	0.03148748	7.118578e-06	-8.05147e-05	-3.763861e-06	-3.7461107	0.062114015	0.54175	4.0	610.3082916736603
107	-38.12144	0.0	-38.12144	-38.12144	1000.0	-3.630052	0.73863286	-2.1131768	-4.6707788	432000	0.031115212	1.1040491e-05	-3.1275675e-05	0.00034491977	-3.80736	0.07631179	0.55575	3.0	615.2773790359497
108	-38.14661	0.0	-38.14661	-38.14661	1000.0	-3.648366	0.7365023	-2.1317205	-4.673443	436000	0.031096777	0.00024790582	0.00012107752	-0.0002445342	-3.840184	0.068942636	0.5715	26.0	620.5010375976562
109	-38.17177	0.0	-38.17177	-38.17177	1000.0	-3.6374326	0.73781645	-2.1309114	-4.6802115	440000	0.030699575	6.233278e-06	-0.00015028939	0.0006137836	-3.8595176	0.07593446	0.5845	28.0	625.7575480937958
110	-38.196915	0.0	-38.196915	-38.196915	1000.0	-3.6631606	0.7379241	-2.157007	-4.710086	444000	0.030453695	0.00042213948	0.000344757	-0.00041850645	-3.8779893	0.06472368	0.53	7.0	631.0592195987701
111	-38.222054	0.0	-38.222054	-38.222054	1000.0	-3.6426773	0.73603165	-2.1530967	-4.686321	448000	0.030556284	1.3077878e-05	0.0001040753	-9.8688615e-06	-3.9333706	0.0840067	0.56525	3.0	636.0647549629211
112	-38.24718	0.0	-38.24718	-38.24718	1000.0	-3.6455686	0.7375903	-2.1510572	-4.691536	452000	0.030417437	8.8495835e-06	-5.921349e-05	0.00018645315	-3.924253	0.096361555	0.6235	2.0	641.1143860816956
113	-38.272297	0.0	-38.272297	-38.272297	1000.0	-3.654898	0.74088645	-2.1576767	-4.720727	456000	0.030274155	0.00016048078	-0.00022479706	-0.00015709903	-4.017288	0.09965714	0.63575	2.0	647.2836475372314
