Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
69	-11.574471	5.315962	-1.5825343	-16.489048	120.0	-11.482164	5.8152714	0.33177507	-20.686768	42000	7.311503e-08	18.010904	-0.09395624	-6.6346674	12.794634	0.101538114	0.62333333	5.0	3722.637398481369
70	-14.5491085	0.31596324	-14.054166	-15.004861	120.0	-13.350554	1.6612146	1.0797303	-20.769096	42600	5.5631002e-08	14.350367	-0.08325663	-8.142344	12.818827	0.0997067	0.605	6.0	3775.6551542282104
71	-10.217266	4.75841	-2.180047	-14.113134	109.4	-9.485003	4.813891	3.5627835	-18.88893	43200	1.9113223e-07	24.199356	-0.114289746	-18.722416	12.775959	0.10595925	0.69666666	7.0	3828.46945977211
72	-11.118223	3.4563768	-5.8861985	-14.631729	99.6	-7.3719044	3.6266897	6.42714	-15.248394	43800	2.22524e-08	13.707139	-0.12656648	-7.8002753	12.862048	0.096250184	0.71	10.0	3880.4144957065582
73	-12.779416	1.8284932	-10.353092	-15.187909	112.2	-6.282749	3.726619	5.4131565	-16.2233	44400	5.9604646e-09	13.989025	-0.120246135	-10.760595	12.918832	0.08612377	0.68	7.0	3932.321312189102
74	-12.42605	4.1330414	-4.3344293	-15.443683	120.0	-5.286633	4.4015183	7.065651	-20.07571	45000	7.947286e-08	8.423747	-0.1342076	-7.2443366	12.603649	0.08672383	0.83	12.0	3984.6526544094086
75	-11.152945	4.789049	-2.418923	-15.24297	120.0	-3.302801	4.3235855	8.11203	-16.259418	45600	9.497007e-08	8.475288	-0.14507043	-6.316389	12.752278	0.075929314	0.895	28.0	4037.791307449341
76	-12.07028	4.8360696	-2.4044077	-14.628359	120.0	-3.7199838	3.777047	6.772932	-11.973709	46200	2.0980835e-07	7.686063	-0.11760272	-6.3070836	12.888824	0.08544693	0.635	8.0	4091.0106995105743
77	-11.359011	3.2812607	-6.7145476	-14.766187	118.2	-6.541561	3.455568	1.4064907	-16.76396	46800	-1.223882e-07	9.771534	-0.1391151	-8.751475	12.773818	0.082894616	0.85833335	15.0	4143.84922003746
78	-11.801519	5.2437387	-1.3336786	-14.83685	120.0	-6.3921633	3.108154	2.242389	-15.164379	47400	-7.470449e-08	4.4337354	-0.13481356	-2.9903927	12.834347	0.08120134	0.7966667	12.0	4196.727342844009
79	-10.492546	4.907505	-3.957958	-14.952979	120.0	-5.902535	3.593147	4.1391826	-14.979639	48000	1.11262e-08	6.705635	-0.12848718	-6.202609	12.890484	0.0906661	0.74333334	7.0	4249.627812623978
80	-11.385519	3.9814157	-5.269293	-15.760177	116.4	-7.988392	3.3974211	0.80051184	-17.472408	48600	-3.973643e-08	12.514672	-0.14171003	-8.119372	12.808066	0.08919496	0.77666664	10.0	4303.34960770607
81	-14.621729	0.6323977	-13.980746	-15.660587	120.0	-8.624709	2.027271	1.547255	-17.123674	49200	-1.4066696e-07	5.9486117	-0.113695055	-4.6767273	12.743355	0.09232647	0.71666664	9.0	4354.723077774048
82	-14.6510315	0.8717257	-13.803974	-16.279203	120.0	-10.331219	2.0809097	-2.5017233	-17.95942	49800	8.90096e-08	6.064838	-0.11408622	-3.6248624	12.636995	0.08316774	0.73833334	15.0	4406.533255577087
83	-10.286903	3.9286354	-5.059712	-14.38763	120.0	-7.9399233	3.9149487	3.872365	-18.553272	50400	-1.303355e-07	9.0037985	-0.12735301	-7.44651	12.7663355	0.08687578	0.745	8.0	4459.9166786670685
84	-12.296171	3.3670955	-6.1201468	-16.075977	107.6	-7.6856503	3.134084	-0.3639149	-17.056013	51000	-3.973643e-08	9.193673	-0.12791239	-6.932408	12.801432	0.08320877	0.75166667	11.0	4512.8269464969635
85	-12.005712	2.6554956	-7.2582645	-14.709704	116.4	-5.991888	2.933196	1.2197943	-16.608257	51600	-6.039937e-08	9.780952	-0.14392994	-6.9787974	12.74069	0.07522623	0.90833336	27.0	4566.432881116867
86	-14.201212	1.6905415	-10.873522	-15.413275	120.0	-6.3378325	2.4842231	1.3849795	-14.0833	52200	5.8809917e-08	9.197044	-0.12525815	-7.1504183	12.671737	0.07935154	0.7033333	8.0	4618.543441772461
87	-13.232214	2.8346434	-7.5901804	-15.088302	110.4	-7.786431	2.2108142	0.41146496	-15.707267	52800	-5.5631002e-08	9.903543	-0.10955969	-6.385235	12.805307	0.088215835	0.6666667	7.0	4671.832462072372
88	-14.55295	0.93080574	-13.524991	-16.156696	120.0	-8.878183	2.5920672	1.2415988	-15.844768	53400	2.2490819e-07	8.177251	-0.10150272	-6.187042	12.537614	0.08390897	0.65	7.0	4724.771904230118
89	-14.357694	1.0957726	-12.371041	-15.696876	119.6	-10.103783	2.2339973	-0.92458683	-17.005594	54000	-1.502037e-07	9.327102	-0.11679645	-4.0340905	12.771525	0.092029504	0.67	9.0	4776.75860118866
90	-13.505986	1.2240674	-11.836924	-14.955937	114.8	-9.845798	2.5127656	1.3056209	-16.54616	54600	2.6861827e-07	13.531896	-0.12293376	-5.2379894	12.708344	0.09051633	0.70166665	11.0	4830.400356769562
91	-13.77323	1.4389356	-10.944405	-14.815445	120.0	-9.299277	2.6936283	1.5746157	-16.952785	55200	1.7642975e-07	8.866958	-0.1121578	-5.7538147	12.69219	0.100133374	0.6933333	10.0	4883.15012550354
92	-11.684226	3.9420984	-4.345547	-14.72783	115.6	-8.538617	3.9271545	2.7706497	-17.831652	55800	-1.2636184e-07	9.787879	-0.11585477	-7.5626154	12.858156	0.09199917	0.66333336	7.0	4936.13020658493
93	-8.224839	5.4789457	-1.3116754	-14.4252205	118.2	-4.8490334	4.2172446	3.7301698	-16.378551	56400	-4.7683717e-08	9.572728	-0.12231128	-8.850985	12.750412	0.099025965	0.71	7.0	4989.797763824463
