Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
73	-170.08101	13.7203245	-148.42813	-191.69101	60.0	-72.8222	42.026203	-1.0320568	-166.51988	44400	1.5894573e-08	564.2302	-0.09226859	-363.14093	7.6612525	0.02393276	0.47333333	3.0	1812.9305436611176
74	-148.30785	18.751255	-107.6162	-170.6774	60.0	-64.12911	38.674774	3.63629	-166.63583	45000	-2.1497408e-07	315.58972	-0.08225766	-161.50412	7.344637	0.039846167	0.52	3.0	1837.300193309784
75	-153.92378	38.390816	-63.075752	-201.44028	60.0	-61.17897	40.26223	-7.5806518	-166.775	45600	-2.1457672e-07	377.72275	-0.07925194	-213.84657	7.4923463	0.030213026	0.44666666	3.0	1862.3660485744476
76	-161.39308	28.694191	-81.39409	-195.40125	60.0	-70.14177	38.965878	-12.976803	-157.20393	46200	-4.6094257e-08	687.7264	-0.06947806	-341.3155	7.629484	0.03356117	0.31166667	2.0	1886.5963068008423
77	-140.7591	38.76833	-76.50305	-186.93646	60.0	-63.013958	39.131695	-11.672323	-172.76414	46800	-2.6226044e-07	393.3696	-0.0704158	-226.33664	7.5155907	0.034738757	0.44666666	2.0	1911.7355811595917
78	-162.65091	14.198992	-136.8988	-186.9939	60.0	-70.466835	39.96781	-12.898455	-185.15717	47400	-4.1484833e-07	466.75522	-0.07672832	-247.76514	7.577237	0.03785824	0.43333334	3.0	1935.550785779953
79	-161.08485	36.813618	-69.14319	-217.05498	60.0	-65.799034	40.380894	-10.569149	-158.43683	48000	8.90096e-08	450.4998	-0.080039024	-246.55272	7.63237	0.034323964	0.525	3.0	1959.927357673645
80	-163.32458	25.324017	-113.435455	-198.17023	60.0	-67.83734	38.151302	6.116579	-157.73363	48600	2.7020773e-08	606.3311	-0.07440104	-341.00998	7.5486712	0.037987333	0.42666668	2.0	1984.2309534549713
81	-164.79802	45.881077	-86.19015	-238.7367	60.0	-60.703247	39.513763	-14.213469	-162.09636	49200	-1.680851e-07	625.69385	-0.08311341	-396.45114	7.482933	0.04637459	0.55833334	3.0	2008.8394210338593
82	-152.41028	39.082996	-59.134937	-223.32361	60.0	-77.45474	44.19052	-14.692856	-166.70718	49800	1.3152759e-07	622.10474	-0.06640122	-461.40942	7.3739786	0.03937737	0.42333335	2.0	2033.3586237430573
83	-169.035	27.629416	-108.110985	-218.03792	60.0	-66.041855	42.599785	-4.6177783	-162.76155	50400	5.7220458e-08	469.5438	-0.08920569	-281.57886	7.5005646	0.031501383	0.51	4.0	2057.5420758724213
84	-157.49184	20.149517	-116.971596	-184.36238	60.0	-73.773636	38.774284	-2.0680041	-163.85695	51000	-7.152558e-08	507.7489	-0.06652933	-310.53885	7.531221	0.0393788	0.40833333	2.0	2081.4343843460083
85	-161.29033	16.91327	-136.80904	-193.9697	60.0	-63.73709	40.87218	6.289478	-154.04726	51600	2.4716059e-07	475.1247	-0.07458768	-300.72614	7.467604	0.029874774	0.48166665	3.0	2105.1828536987305
86	-148.58109	46.851368	-62.941265	-211.74588	60.0	-63.762814	37.84558	-9.146342	-176.69972	52200	-1.0172526e-07	623.6849	-0.072214596	-313.60718	7.3951325	0.030716177	0.47666666	3.0	2130.268048286438
87	-175.39667	21.20356	-146.58122	-205.87646	60.0	-68.54482	39.993317	-4.1864104	-161.07466	52800	3.0199686e-07	453.895	-0.08681475	-290.33618	7.5266194	0.038309727	0.47833332	3.0	2154.1728072166443
88	-174.27934	21.101288	-146.17157	-214.40727	60.0	-76.13476	42.825554	-11.672916	-184.99802	53400	1.5099843e-07	425.21735	-0.06876398	-206.53575	7.257286	0.034060106	0.45	2.0	2178.0649161338806
89	-145.02821	19.7566	-103.69011	-175.34142	60.0	-69.323204	40.161335	-8.131224	-167.37035	54000	-6.7154566e-08	576.41675	-0.07813224	-361.0061	7.4893456	0.029985975	0.54333335	3.0	2202.526887655258
90	-179.10576	23.749434	-147.24626	-228.63336	60.0	-67.41911	38.453148	-9.853424	-163.87897	54600	-1.0967255e-07	543.1949	-0.07904948	-362.45447	7.423606	0.037027676	0.45666668	3.0	2226.7191033363342
91	-162.13924	33.914207	-77.769	-196.3156	60.0	-75.32654	40.30227	-14.098904	-172.84973	55200	1.5894572e-07	473.104	-0.08804952	-274.6207	7.4054885	0.024379898	0.5083333	4.0	2251.1836688518524
92	-142.79007	40.505985	-73.14446	-194.9495	60.0	-64.475586	42.04902	-12.194979	-163.5336	55800	2.2252401e-07	347.26294	-0.099567175	-225.89368	7.57132	0.02095728	0.60833335	5.0	2276.388989686966
93	-170.14923	12.55662	-147.19383	-194.08699	60.0	-67.77742	42.989506	5.6388617	-162.89821	56400	-4.1643779e-07	361.051	-0.08911745	-204.56644	7.463325	0.031807628	0.5883333	4.0	2301.0720715522766
94	-158.5574	10.571917	-144.0336	-175.02577	60.0	-71.63687	41.05774	-12.505791	-170.51595	57000	3.830592e-07	327.57013	-0.07892363	-178.24768	7.459339	0.032645974	0.47333333	3.0	2325.757980823517
95	-152.53781	34.196125	-78.97027	-209.19893	60.0	-64.40716	36.196663	-0.4692793	-160.35733	57600	-6.039937e-08	521.8086	-0.087261684	-326.0455	7.296259	0.03923783	0.5133333	3.0	2350.7481513023376
96	-161.90117	15.149635	-138.9279	-193.41937	60.0	-69.04041	40.54067	-14.945648	-159.93304	58200	8.424123e-08	447.05344	-0.087729126	-238.79926	7.380551	0.023666799	0.56333333	4.0	2374.769471645355
97	-162.59213	28.485786	-116.64578	-229.57326	60.0	-65.324715	37.34534	-15.303352	-155.48984	58800	8.424123e-08	532.22205	-0.056568198	-264.63034	7.487684	0.03491577	0.35666665	2.0	2399.1341800689697
98	-153.49248	32.599586	-68.0554	-194.41972	60.0	-65.04471	40.698036	-12.597151	-159.61926	59400	3.004074e-07	293.98547	-0.091458425	-166.23328	7.519028	0.018460734	0.57	4.0	2423.9635679721832
99	-158.56451	32.82008	-76.2167	-206.54547	60.0	-66.69704	37.889412	-11.699858	-157.51219	60000	-2.8610229e-08	524.09393	-0.07493401	-267.60962	7.3594093	0.024223583	0.47833332	3.0	2448.629051923752
100	-163.17169	41.18896	-84.290405	-222.21739	60.0	-68.79446	38.97564	-15.740908	-154.77086	60600	9.536743e-08	412.07797	-0.06609426	-245.44443	7.402689	0.046277236	0.415	2.0	2473.8160564899445
101	-162.04573	19.388838	-135.75372	-200.04988	60.0	-66.9665	45.15681	0.3945241	-176.52742	61200	6.357829e-08	463.45215	-0.077763595	-264.2834	7.5178604	0.013680035	0.5083333	3.0	2498.2282180786133
102	-158.25388	35.756702	-68.996376	-204.75333	60.0	-69.5097	41.233173	-7.212783	-167.69731	61800	2.911687e-07	487.68954	-0.07033037	-292.0061	7.6585155	0.038474146	0.39	2.0	2523.4915959835052
103	-155.10283	29.676056	-73.52326	-190.53459	60.0	-72.18316	38.71314	6.1636467	-157.43974	62400	-6.9936114e-08	364.17114	-0.102250375	-250.9346	7.588139	0.037787564	0.595	4.0	2547.88964676857
104	-151.41373	29.395441	-80.55846	-198.68227	60.0	-59.112186	39.722794	6.024884	-153.10081	63000	1.9391378e-07	651.74304	-0.089445025	-366.6272	7.689195	0.025726698	0.525	4.0	2572.4238238334656
105	-158.75911	33.508297	-101.90458	-236.31703	60.0	-68.447044	39.167908	-12.977821	-168.7217	63600	3.7988028e-07	476.83923	-0.093572326	-285.29846	7.389738	0.033110466	0.5233333	4.0	2596.9010298252106
106	-157.73013	24.771196	-96.14443	-190.50935	60.0	-61.465893	41.17235	-7.2493587	-156.78442	64200	-4.3710074e-07	297.0214	-0.083931915	-156.93285	7.595154	0.027448095	0.5	3.0	2621.47256731987
107	-178.65652	20.290611	-154.70438	-231.13965	60.0	-76.43953	38.171135	-9.435324	-158.7372	64800	4.6094257e-08	649.2228	-0.07609756	-371.28027	7.5200734	0.035584662	0.47166666	3.0	2645.2208998203278
108	-155.57634	42.7974	-74.43944	-243.70224	60.0	-61.497437	42.93103	1.1697712	-159.49373	65400	-2.604723e-07	559.70355	-0.082993425	-294.17416	7.4519343	0.029725417	0.51166666	3.0	2670.0592498779297
109	-171.88913	21.672226	-129.13205	-203.28366	60.0	-81.963356	39.107204	11.845108	-161.75427	66000	4.2915346e-08	617.04675	-0.08256632	-387.54486	7.4139347	0.035171784	0.37	2.0	2693.764169692993
110	-148.40758	37.177353	-69.71982	-193.95442	60.0	-64.46527	42.025997	-11.571543	-168.21268	66600	-3.8146972e-08	350.19214	-0.08217956	-227.4274	7.3596044	0.03768978	0.5133333	3.0	2719.401043176651
111	-165.74542	17.250221	-133.06537	-192.19116	60.0	-73.07098	43.225857	-9.520019	-174.09769	67200	-2.0424525e-07	603.5223	-0.072709024	-331.36334	7.5040627	0.0313794	0.51666665	3.0	2743.532611846924
112	-168.81491	17.170177	-150.86009	-202.3891	60.0	-69.789795	38.832386	-15.327687	-170.30225	67800	8.980433e-08	264.09344	-0.06720955	-166.1185	7.361979	0.036574204	0.40333334	2.0	2768.054065465927
113	-165.0883	34.918503	-90.47449	-229.00188	60.0	-65.129745	38.993137	-3.802565	-159.20828	68400	2.0742416e-07	491.9406	-0.07025928	-251.59009	7.559979	0.033017527	0.4	2.0	2792.5375628471375
114	-170.53932	47.565308	-72.82609	-248.88336	60.0	-69.23003	40.577087	-12.07685	-167.41853	69000	2.725919e-07	776.8959	-0.07440638	-393.00745	7.514034	0.022596298	0.49	3.0	2816.942835330963
115	-180.96951	29.099087	-146.445	-247.79915	60.0	-75.03635	42.8445	-11.136146	-163.05319	69600	1.001358e-07	622.84143	-0.079020835	-318.70575	7.6138363	0.025141783	0.47	3.0	2841.67516207695
116	-181.13379	28.499462	-146.47997	-242.19914	60.0	-76.031746	43.333458	-15.8050785	-179.83466	70200	5.2452087e-08	641.44775	-0.07651294	-359.90826	7.6753826	0.034491137	0.44333333	2.0	2865.9349751472473
117	-161.23221	32.513012	-104.9576	-225.32141	60.0	-73.37005	42.542557	-6.781463	-191.70262	70800	2.3404758e-07	697.228	-0.06931164	-406.689	7.7501464	0.035342216	0.44833332	2.0	2890.401220560074
118	-176.00864	24.196156	-138.11446	-214.67885	60.0	-72.62267	45.308064	-6.1224627	-169.4642	71400	2.7418136e-07	402.59882	-0.072062284	-207.266	7.5035677	0.036665123	0.5366667	3.0	2914.5722754001617
