Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
100	-104.00266	18.266771	-45.710785	-161.51735	60.0	-44.180817	25.218409	8.338431	-118.77179	606000	-5.7220458e-08	162.90808	-0.043206304	-51.011208	7.327068	0.021144023	0.2865	4.0	23895.536413431168
101	-108.00866	21.382313	-44.663048	-188.9911	60.0	-45.007328	24.995396	3.4215417	-111.7231	612000	-1.2715658e-08	230.99413	-0.041205112	-64.99623	7.2564087	0.021239443	0.29233333	4.0	24130.96336388588
102	-106.60043	23.393717	-45.74453	-184.39493	60.0	-44.3417	25.519632	-2.313716	-115.32174	618000	-6.9936115e-09	227.47769	-0.050769717	-66.517334	7.229818	0.021796292	0.335	5.0	24368.474836587906
103	-109.0972	19.048445	-47.623997	-153.06125	60.0	-46.250324	26.64231	-2.9710517	-127.9078	624000	5.6584675e-08	252.80225	-0.038847025	-74.05255	7.253466	0.016604992	0.25183332	3.0	24603.738543987274
104	-108.70668	20.201479	-48.612724	-154.71848	60.0	-45.963604	25.418016	17.275373	-127.28355	630000	2.9246012e-08	221.14108	-0.03618124	-68.06419	7.174086	0.019248055	0.26	3.0	24839.987605810165
105	-105.80259	20.814249	-43.06966	-165.45091	60.0	-43.259136	26.87117	33.37741	-114.7359	636000	1.0244052e-07	195.66362	-0.03439255	-52.9767	7.3103523	0.01930167	0.27466667	3.0	25081.00356554985
106	-105.06912	20.954432	-35.961002	-153.71408	60.0	-44.69671	25.955778	10.587318	-123.27892	642000	-4.5140585e-08	193.95143	-0.043556932	-58.669556	7.299359	0.02163006	0.29683334	4.0	25319.100376605988
107	-103.947174	18.515692	-43.95467	-138.78435	60.0	-45.52723	25.9736	34.38157	-139.82436	648000	3.9418538e-08	157.37837	-0.03649757	-51.328255	7.2043986	0.019102244	0.26383334	3.0	25556.521196603775
108	-109.39244	15.96949	-58.456184	-158.5182	60.0	-45.578827	25.148016	18.596025	-109.22354	654000	3.8146974e-09	224.35379	-0.034289416	-64.71095	7.206776	0.01638977	0.24933334	3.0	25791.166672229767
109	-108.43188	23.426662	-45.904144	-171.18877	60.0	-45.43479	25.791924	15.477186	-128.47986	660000	1.780192e-08	225.37875	-0.036232837	-62.04962	7.194664	0.019306127	0.23466666	3.0	26027.94110059738
110	-106.8183	20.96371	-44.351616	-154.10782	60.0	-44.875126	26.533905	-5.8314133	-124.39257	666000	6.3260394e-08	182.03821	-0.035496145	-54.050735	7.2393026	0.016340418	0.215	3.0	26266.15982890129
111	-109.20738	22.239336	-45.876205	-171.8037	60.0	-45.175484	26.397263	2.3313913	-138.6509	672000	-2.0980835e-08	215.49048	-0.036300503	-60.82364	7.262255	0.017985864	0.24033333	3.0	26502.962365865707
112	-109.08577	19.256891	-43.937634	-155.37961	60.0	-46.445667	26.25738	55.461452	-119.4933	678000	-7.43866e-08	213.816	-0.048828233	-62.688248	7.254838	0.017063227	0.30416667	5.0	26739.281435251236
113	-107.483665	19.315813	-38.90338	-159.39334	60.0	-46.77067	26.594717	14.794094	-116.93167	684000	-4.386902e-08	201.67079	-0.049355667	-60.557526	7.2445893	0.016882105	0.27916667	5.0	26976.70988178253
114	-107.149994	18.80996	-49.132565	-152.57549	60.0	-44.974083	26.26374	14.092934	-122.551346	690000	1.742045e-07	195.41588	-0.043219123	-58.056213	7.2685194	0.02307798	0.3265	4.0	27212.63671016693
115	-105.37245	21.63063	-45.432384	-160.08846	60.0	-43.90293	25.986858	-3.3443608	-143.91467	696000	6.135305e-08	163.15306	-0.053526703	-47.076057	7.2484674	0.015851513	0.33733332	6.0	27451.291618824005
116	-109.21693	22.825249	-44.21801	-159.49608	60.0	-44.32644	25.482117	-0.6391344	-110.9492	702000	-6.739298e-08	221.03734	-0.0359801	-64.59149	7.240288	0.015247571	0.24983333	3.0	27689.583842515945
117	-111.35401	18.879637	-44.54066	-195.16736	60.0	-46.974377	27.045712	19.199892	-121.91363	708000	-4.164378e-08	203.81564	-0.042512655	-54.221085	7.2878823	0.021195985	0.28266665	4.0	27925.012591600418
118	-108.91863	18.168674	-40.465343	-148.63799	60.0	-47.686543	26.283108	1.6763477	-121.77782	714000	-1.2715657e-09	196.975	-0.043291006	-59.435745	7.261061	0.023968518	0.33566666	5.0	28161.234552383423
119	-110.08029	19.88306	-42.905365	-160.11118	60.0	-45.146225	26.100227	9.630302	-121.39404	720000	1.2715658e-08	190.47981	-0.042073935	-56.760193	7.176823	0.021884214	0.30483332	4.0	28398.44876408577
120	-110.98742	22.664808	-42.33366	-179.36508	60.0	-46.853592	26.909832	-0.22132397	-132.37276	726000	4.9591065e-08	213.62027	-0.042746153	-60.449753	7.2063947	0.019814838	0.2595	4.0	28636.066212415695
